gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
1320798437	StillImage	jpeg, jpeg, jpeg, jpeg, jpeg	http://n2t.net/ark:/65665/m31ce65d20-8998-4515-bdfc-8624560584c5		Ledger Volume 75: USNM 380551-380575	Ledger Volume 75: USNM 380551-380575						Smithsonian Institution, NMNH, Mammals	http://creativecommons.org/publicdomain/zero/1.0/	
1320788826	StillImage	jpeg, jpeg, jpeg, jpeg, jpeg	http://n2t.net/ark:/65665/m3b7f46a76-942e-4020-a955-53a656f728d1		Ledger Volume 84: USNM 425451-425475	Ledger Volume 84: USNM 425451-425475						Smithsonian Institution, NMNH, Mammals	http://creativecommons.org/publicdomain/zero/1.0/	
1320744446	StillImage	jpeg, jpeg, jpeg, jpeg, jpeg	http://n2t.net/ark:/65665/m369cc2770-2871-48c9-99ab-d1db6249959d		Ledger Volume 72: USNM 365726-365750	Ledger Volume 72: USNM 365726-365750						Smithsonian Institution, NMNH, Mammals	http://creativecommons.org/publicdomain/zero/1.0/	
1320734839	StillImage	jpeg, jpeg, jpeg, jpeg, jpeg	http://n2t.net/ark:/65665/m35bb1f25a-dee8-464b-a089-772194d7f37e		Ledger Volume 36: USNM 182741-182765	Ledger Volume 36: USNM 182741-182765						Smithsonian Institution, NMNH, Mammals	Usage Conditions Apply	
1320707359	StillImage	jpeg, jpeg, jpeg, jpeg, jpeg	http://n2t.net/ark:/65665/m34d9e1089-23d5-4d76-8f84-b9ae01f27773		Ledger Volume 32: USNM 161691-161715	Ledger Volume 32: USNM 161691-161715						Smithsonian Institution, NMNH, Mammals	Usage Conditions Apply	
1320667362	StillImage	jpeg, jpeg, jpeg, jpeg, jpeg	http://n2t.net/ark:/65665/m307ee696f-0237-4e43-8964-1cfac3047452		Ledger Volume 69: USNM 352276-352300	Ledger Volume 69: USNM 352276-352300						Smithsonian Institution, NMNH, Mammals	http://creativecommons.org/publicdomain/zero/1.0/	
1320664790	StillImage	jpeg, jpeg, jpeg, jpeg, jpeg	http://n2t.net/ark:/65665/m31ce65d20-8998-4515-bdfc-8624560584c5		Ledger Volume 75: USNM 380551-380575	Ledger Volume 75: USNM 380551-380575						Smithsonian Institution, NMNH, Mammals	http://creativecommons.org/publicdomain/zero/1.0/	
1320623359	StillImage	jpeg, jpeg, jpeg, jpeg, jpeg	http://n2t.net/ark:/65665/m35b679381-0d4f-4f22-a70f-8b01576b355a		Ledger Volume 32: USNM 163666-163690	Ledger Volume 32: USNM 163666-163690						Smithsonian Institution, NMNH, Mammals	Usage Conditions Apply	
1320615270	StillImage	jpeg, jpeg, jpeg, jpeg, jpeg	http://n2t.net/ark:/65665/m37856e9ad-9609-4eda-9676-5180da9cf124		Ledger Volume 72: USNM 365776-365800	Ledger Volume 72: USNM 365776-365800						Smithsonian Institution, NMNH, Mammals	http://creativecommons.org/publicdomain/zero/1.0/	
1320611478	StillImage	jpeg, jpeg, jpeg, jpeg, jpeg	http://n2t.net/ark:/65665/m35f4bc8c4-f818-42b5-9601-78e0e10f3353		Ledger Volume 36: USNM 181791-181815	Ledger Volume 36: USNM 181791-181815						Smithsonian Institution, NMNH, Mammals	Usage Conditions Apply	
1320592162	StillImage	jpeg, jpeg, jpeg, jpeg, jpeg	http://n2t.net/ark:/65665/m3814fa3ea-58ce-44e4-9798-29431e2f9a4c		Ledger Volume 72: USNM 368576-368600	Ledger Volume 72: USNM 368576-368600						Smithsonian Institution, NMNH, Mammals	http://creativecommons.org/publicdomain/zero/1.0/	
1320574559	StillImage	jpeg, jpeg, jpeg, jpeg, jpeg	http://n2t.net/ark:/65665/m35b679381-0d4f-4f22-a70f-8b01576b355a		Ledger Volume 32: USNM 163666-163690	Ledger Volume 32: USNM 163666-163690						Smithsonian Institution, NMNH, Mammals	Usage Conditions Apply	
1320536750	StillImage	jpeg, jpeg, jpeg, jpeg, jpeg	http://n2t.net/ark:/65665/m3fc8871e8-2000-4afd-a5a3-bee902d75aef		Ledger Volume 72: USNM 367926-367950	Ledger Volume 72: USNM 367926-367950						Smithsonian Institution, NMNH, Mammals	http://creativecommons.org/publicdomain/zero/1.0/	
