gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	recordedByID	identifiedByID
2634573333																										47806882										CC_BY_NC_4_0			2020-05-30T07:44:25Z			https://www.inaturalist.org/observations/47806882				© ollie888 some rights reserved	ollie888												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/47806882	47806882		ollie888																												2020-05-30T06:12:06	03:12:06Z			2020	5	30	Sat May 30 2020 06:12:06 GMT+0300 (GMT+3)															KE	Narok				Trans Mara, Rift Valley, KE							-1.074625	35.22683	5.0																																106669744				2020-05-30T03:56:08				564349								Lepus victoriae Thomas, 1893								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES				SYNONYM			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2020-06-11T18:11:44.371Z							GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae		DWC_ARCHIVE	2020-06-11T18:11:44.371Z	2020-06-11T16:35:41.493Z	true			
2634357038																										46942773										CC_BY_NC_4_0			2020-05-23T09:22:04Z			https://www.inaturalist.org/observations/46942773				© heliastes21 some rights reserved	heliastes21												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/46942773	46942773		heliastes21																												2002-10-17T14:03:00	13:03:00Z			2002	10	17	2002/10/17 2:03 PM BST															ZM	North-Western				Kasempa, Zambia							-14.545443	26.202371	61.0																																104981724				2020-05-23T09:11:33				564349								Lepus victoriae Thomas, 1893								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES				SYNONYM			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2020-06-11T18:11:16.422Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae		DWC_ARCHIVE	2020-06-11T18:11:16.422Z	2020-06-11T16:35:41.493Z	true			
2626447760																										45744500										CC_BY_NC_4_0			2020-05-13T13:47:16Z			https://www.inaturalist.org/observations/45744500				© andyfrank some rights reserved	andyfrank												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/45744500	45744500		andyfrank																Scrub Hare												2013-06-09T08:16:00	15:16:00Z			2013	6	9	2013/06/09 8:16 AM PDT															ZM	Muchinga				South Luangwa National Park, Zambia							-13.01442	31.736841	209.0																																102642367				2020-05-13T13:47:16				564349								Lepus victoriae Thomas, 1893								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES				SYNONYM			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2020-06-11T18:09:03.310Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae		DWC_ARCHIVE	2020-06-11T18:09:03.310Z	2020-06-11T16:35:41.493Z	true			
2626155444																										25829869										CC_BY_NC_4_0			2020-05-19T06:02:33Z			https://www.inaturalist.org/observations/25829869				© Shirley Hitschmann some rights reserved	Shirley Hitschmann												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/25829869	25829869		Shirley Hitschmann																												2019-05-16T18:18:00	17:18:00Z			2019	5	16	2019/05/16 6:18 PM CAT															ZW	Mashonaland West				Zimbabwe							-15.937159	29.456994	208.0																																56539728				2019-05-26T20:24:18				564349								Lepus victoriae Thomas, 1893								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES				SYNONYM			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2020-06-11T18:08:55.421Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae		DWC_ARCHIVE	2020-06-11T18:08:55.421Z	2020-06-11T16:35:41.493Z	true			
2626150702																										40890455										CC_BY_NC_4_0			2020-03-28T16:35:39Z			https://www.inaturalist.org/observations/40890455				© William Stephens some rights reserved	William Stephens												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/40890455	40890455		William Stephens																												2003-01-24T11:39:00	11:39:00Z			2003	1	24	2003/01/24 11:39 AM GMT															TZ	Arusha				Ngorongoro, Tanzania							-3.213742	35.558243	7280.0																																92443940				2020-03-28T16:16:57				564349								Lepus victoriae Thomas, 1893								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES				SYNONYM			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2020-06-11T18:10:47.054Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae		DWC_ARCHIVE	2020-06-11T18:10:47.054Z	2020-06-11T16:35:41.493Z	true			
2611116350																										21484707										CC0_1_0			2020-05-02T13:07:59Z			https://www.inaturalist.org/observations/21484707				By Boris Delahaie no rights reserved	Boris Delahaie												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/21484707	21484707		Boris Delahaie																												2019-02-20T16:24:00	15:24:00Z			2019	2	20	2019/02/20 4:24 PM CET															MA	Oued el Dahab				Oued el Dahab, Western Sahara							23.255022	-15.165032																																	48006399				2019-03-22T16:08:33				564349								Lepus victoriae Thomas, 1893								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES				SYNONYM			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2020-06-11T18:10:49.395Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae		DWC_ARCHIVE	2020-06-11T18:10:49.395Z	2020-06-11T16:35:41.493Z	true			
2609284351																										42687863										CC_BY_NC_4_0			2020-04-24T14:00:18Z			https://www.inaturalist.org/observations/42687863				© lemoncul some rights reserved	lemoncul												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/42687863	42687863		lemoncul																												2020-04-17T20:03:00	18:03:00Z			2020	4	17	2020/04/17 8:03 PM SAST															MW	Chikwawa				Chikwawa, Malawi							-15.858117	34.74554	1000.0																																97346195				2020-04-24T13:59:12				564349								Lepus victoriae Thomas, 1893								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES				SYNONYM			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2020-06-11T18:09:05.603Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae		DWC_ARCHIVE	2020-06-11T18:09:05.603Z	2020-06-11T16:35:41.493Z	true			
2609225740																										42688247										CC_BY_NC_4_0			2020-04-24T13:57:53Z			https://www.inaturalist.org/observations/42688247				© markusgmeiner some rights reserved	markusgmeiner												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/42688247	42688247		markusgmeiner																												2020-04-17T20:06:00	18:06:00Z			2020	4	17	2020/04/17 8:06 PM SAST															MW	Chikwawa				Majete Wildlife Reserve, Malawi							-15.872045	34.745541	1184.0																																96574133				2020-04-20T18:38:52				564349								Lepus victoriae Thomas, 1893								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES				SYNONYM			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2020-06-11T18:09:03.236Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae		DWC_ARCHIVE	2020-06-11T18:09:03.236Z	2020-06-11T16:35:41.493Z	true			
2603837894																										RMNH.MAM.26797@CRS										CC0_1_0			2019-10-14T00:00:00Z								Naturalis Biodiversity Center									Naturalis Biodiversity Center				Mammalia			PRESERVED_SPECIMEN				https://data.biodiversitydata.nl/naturalis/specimen/RMNH.MAM.26797	RMNH.MAM.26797		Veth H.J. & Kellen P.J. v.d.	1									study skin																		1885-02-11T00:00:00				1885	2	11																AO				Humpata																																																										Lepus microtis Heuglin, 1865								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis		SPECIES			ICZN	ACCEPTED			009a76f6-0960-4a56-a116-63991e6bb037	NL	2020-06-12T03:46:40.548Z							TAXON_MATCH_HIGHERRANK		false	false	2436721	2436721	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis Heuglin, 1865	Lepus microtis capensis Heuglin, 1865		DWC_ARCHIVE	2020-06-12T03:46:40.548Z	2020-06-12T03:46:08.157Z	true			
2596331905																										40603285										CC_BY_NC_4_0			2020-03-24T08:38:53Z			https://www.inaturalist.org/observations/40603285				© heliastes21 some rights reserved	heliastes21												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/40603285	40603285		heliastes21																												2012-10-27T19:32:00	18:32:00Z			2012	10	27	2012/10/27 6:32 PM BST															ZM	Eastern				Mambwe, Zambia							-13.06988	31.824587	31.0																																91756267				2020-03-23T20:46:31				564349								Lepus victoriae Thomas, 1893								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES				SYNONYM			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2020-06-11T18:09:02.830Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae		DWC_ARCHIVE	2020-06-11T18:09:02.830Z	2020-06-11T16:35:41.493Z	true			
2596098062																										39882479										CC_BY_NC_4_0			2020-03-27T17:29:27Z			https://www.inaturalist.org/observations/39882479				© pfaucher some rights reserved	pfaucher												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/39882479	39882479		pfaucher																107_7071.JPG												2020-03-05T19:18:00	00:18:00Z			2020	3	5	2020/03/05 7:18 PM EST															TD	Salamat				Salamat Region, Chad							10.83936	19.818032																																	92293635				2020-03-27T17:29:27				564349								Lepus victoriae Thomas, 1893								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES				SYNONYM			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2020-06-11T18:09:02.199Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae		DWC_ARCHIVE	2020-06-11T18:09:02.199Z	2020-06-11T16:35:41.493Z	true			
2580104626																										40101638										CC_BY_NC_4_0			2020-03-17T19:20:27Z			https://www.inaturalist.org/observations/40101638				© heliastes21 some rights reserved	heliastes21												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/40101638	40101638		heliastes21																												2012-10-21T19:49:00	18:49:00Z			2012	10	21	2012/10/21 7:49 PM BST															ZM	Central				Mumbwa, Zambia							-14.936315	26.021571	122.0																																90683835				2020-03-16T22:18:09				564349								Lepus victoriae Thomas, 1893								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES				SYNONYM			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2020-06-11T18:09:00.319Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae		DWC_ARCHIVE	2020-06-11T18:09:00.319Z	2020-06-11T16:35:41.493Z	true			
2579368050																										39650232										CC_BY_NC_4_0			2020-03-07T15:32:55Z			https://www.inaturalist.org/observations/39650232				© Alan Lee some rights reserved	Alan Lee												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/39650232	39650232		Alan Lee																												2020-02-20T18:00:00	16:00:00Z			2020	2	20	2020/02/20 6:00 PM SAST															KE	Narok				Enonkishu waterhole							-1.073554	35.261973	230.0																																89568471				2020-03-07T15:32:55				564349								Lepus victoriae Thomas, 1893								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES				SYNONYM			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2020-06-11T18:10:38.997Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae		DWC_ARCHIVE	2020-06-11T18:10:38.997Z	2020-06-11T16:35:41.493Z	true			
2579333843																										35960725										CC_BY_NC_4_0			2020-03-09T14:08:28Z			https://www.inaturalist.org/observations/35960725				© brentwhite1213 some rights reserved	brentwhite1213												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/35960725	35960725		brentwhite1213																												2016-08-13T12:56:00	22:56:00Z			2016	8	13	2016/08/13 12:56 PM HST															NE	Niamey				Talladje, Niamey, Niger							13.497974	2.1543	11041.0																																78589714				2019-11-22T22:36:44				564349								Lepus victoriae Thomas, 1893								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES				SYNONYM			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2020-06-11T18:08:56.892Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae		DWC_ARCHIVE	2020-06-11T18:08:56.892Z	2020-06-11T16:35:41.493Z	true			
2579307835																										35998662										CC_BY_NC_4_0			2020-03-28T18:06:15Z			https://www.inaturalist.org/observations/35998662				© brentwhite1213 some rights reserved	brentwhite1213												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/35998662	35998662		brentwhite1213																individual found dead on road												2016-09-13T11:45:00	21:45:00Z			2016	9	13	2016/09/13 11:45 AM HST															NE	Niamey				Aeroport, Niamey, Niger							13.4854	2.190649	7813.0																																78681942				2019-11-24T00:52:10				564349								Lepus victoriae Thomas, 1893								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES				SYNONYM			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2020-06-11T18:11:10.683Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae		DWC_ARCHIVE	2020-06-11T18:11:10.683Z	2020-06-11T16:35:41.493Z	true			
2576354690																										39484929										CC_BY_NC_4_0			2020-03-03T09:54:34Z			https://www.inaturalist.org/observations/39484929				© markusgmeiner some rights reserved	markusgmeiner												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/39484929	39484929		markusgmeiner																												2014-11-30T10:05:00	08:05:00Z			2014	11	30	2014/11/30 10:05 AM SAST															TZ	Mara				Serengeti National Park, Tansania							-2.410163	34.867385	2504.0																																89125093				2020-03-03T09:54:34				564349								Lepus victoriae Thomas, 1893								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES				SYNONYM			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2020-06-11T18:09:02.155Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae		DWC_ARCHIVE	2020-06-11T18:09:02.155Z	2020-06-11T16:35:41.493Z	true			
2576283575																										39323757										CC_BY_NC_4_0			2020-03-06T18:05:17Z			https://www.inaturalist.org/observations/39323757				© Louis Beney some rights reserved	Louis Beney												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/39323757	39323757		Louis Beney																												2020-02-25T00:00:00				2020	2	25	2020/02/25 1:59 PM UTC															KE	Taita Taveta				Kenya							-3.571533	38.211094	279.0																																88712792				2020-02-28T19:18:04				564349								Lepus victoriae Thomas, 1893								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES				SYNONYM			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2020-06-11T18:08:59.467Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae		DWC_ARCHIVE	2020-06-11T18:08:59.467Z	2020-06-11T16:35:41.493Z	true			
2574203424																										36366737										CC0_1_0			2019-12-11T23:17:04Z			https://www.inaturalist.org/observations/36366737				By Stephen John Davies no rights reserved	Stephen John Davies												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/36366737	36366737		Stephen John Davies																												2019-11-16T18:43:00	23:43:00Z			2019	11	16	2019/11/16 6:43 PM EST															BW	Ghanzi				Ghanzi, Ghanzi, Botswana							-21.762872	21.68134																																	79721354				2019-12-05T02:46:04				564349								Lepus victoriae Thomas, 1893								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES				SYNONYM			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2020-06-11T18:09:03.027Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae		DWC_ARCHIVE	2020-06-11T18:09:03.027Z	2020-06-11T16:35:41.493Z	true			
2561525275																										MCZ:Mamm:70545									en	CC_BY_NC_4_0			2020-02-04T14:23:05Z			http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:70545					President and Fellows of Harvard College							PhysicalObject		b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Mamm		Museum of Comparative Zoology, Harvard University	PRESERVED_SPECIMEN			"{""sex"":""unknown""}"	MCZ:Mamm:70545	70545		Joanna G. Larson	1									skull (dry)	not applicable				field number=JGL 01	sex: unknown											JGL 01	2012-01-03T00:00:00		0		2012	1	3	3 Jan 2012		salvage								Africa: Tanzania: Dar es Salaam	AFRICA				TZ	Dar es Salaam			Dondwe Forest	Tanzania: Dar es Salaam: Dondwe Forest	98-98 m						-7.065233	39.097167				degrees dec. minutes					Joanna G. Larson		GPS	Collector provided, GPS	verified by collector																							Madeleine Mullon	2020-01-27T00:00:00			found dead, only skull taken									Lepus victoriae Thomas, 1893							Animalia Chordata Mammalia Lagomorpha Leporidae Lepus victoriae victoriae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES			ICZN	SYNONYM			4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	US	2020-06-11T18:50:19.452Z	98.0	0.0					COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK		true	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae victoriae		DWC_ARCHIVE	2020-06-11T18:50:19.452Z	2020-06-11T18:26:36.037Z	true			
2556152168																										GR20_793										CC_BY_4_0																					CERF0120		Centre d�Etudes, de Recherches et de Formation foresti�res	CERF-01-2020			UNKNOWN				GR20_793	2019-10		CeRGeT-ONG																												2011-09-01T00:00:00				2011	9	1		Foret classee Oueme Superieur	Echantillonnage al�atoire									AFRICA				BJ	Borgou			Tchaourou								9.66	2.25																																																	Lepus victoriae Thomas, 1893								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES				SYNONYM			788fbea1-8f16-49fa-8daa-6ebd9c9b6ff9	BJ	2020-02-10T09:32:03.228Z							GEODETIC_DATUM_ASSUMED_WGS84		true	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae		DWC_ARCHIVE	2020-02-10T09:32:03.228Z	2020-02-03T05:04:18.050Z	false			
2556151561																										GR20_111										CC_BY_4_0																					CERF0119		Centre d�Etudes, de Recherches et de Formation foresti�res	CERF-01-2020			UNKNOWN				GR20_111	2019-10		Sinsin et al.																												2004-06-01T00:00:00				2004	6	1		Foret classee Alibori superieur	Echantillonnage al�atoire									AFRICA				BJ	Borgou			Gogounou								10.75	2.33																																																	Lepus victoriae Thomas, 1893								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES				SYNONYM			788fbea1-8f16-49fa-8daa-6ebd9c9b6ff9	BJ	2020-02-10T09:32:02.765Z							GEODETIC_DATUM_ASSUMED_WGS84		true	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae		DWC_ARCHIVE	2020-02-10T09:32:02.765Z	2020-02-03T05:04:18.050Z	false			
2550134805																										6327179										CC_BY_NC_4_0			2020-01-05T21:28:55Z			https://www.inaturalist.org/observations/6327179				© Norton Santos some rights reserved	Norton Santos												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/6327179	6327179		Norton Santos																												2017-03-10T22:31:00	01:31:00Z			2017	3	10	2017/03/10 10:31 PM -0300															ZA	Mpumalanga				"24°28'22"" S 31°47'1"" E"							-24.472778	31.783611	200.0																																82686695				2020-01-05T21:28:55				564349								Lepus victoriae Thomas, 1893								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES				SYNONYM			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2020-06-11T18:08:43.550Z							GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae		DWC_ARCHIVE	2020-06-11T18:08:43.550Z	2020-06-11T16:35:41.493Z	true			https://orcid.org/0000-0002-7230-1449
2543021352																										36990267										CC_BY_NC_4_0			2019-12-27T11:21:55Z			https://www.inaturalist.org/observations/36990267				© Irene Domhoff some rights reserved	Irene Domhoff												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/36990267	36990267		Irene Domhoff																												2019-10-08T19:59:00	02:59:00Z			2019	10	8	2019/10/08 7:59 PM PDT															KE	Narok				Ololunga, Kenya							-1.09699	35.23729																																	81676921				2019-12-27T04:27:32				564349								Lepus victoriae Thomas, 1893								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		victoriae		SPECIES				SYNONYM			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2020-06-11T18:11:00.514Z							GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	2436723	7194136	1	44	359	785	9379	2436691		2436721	Lepus microtis	Lepus	Lepus microtis microtis	Lepus victoriae		DWC_ARCHIVE	2020-06-11T18:11:00.514Z	2020-06-11T16:35:41.493Z	true			
